_id,id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni,contattoCellulare,contattoEmail,contattoFacebook,contattoInstagram,contattoTelefono,contattoWebSite,contattoFax,contattoTwitter,accessibileDisabili,accettazioneGruppi,accettaAnimaliPiccolaTaglia,attivitaSportive,depositoValori,lavanderia,ristorante,tennis,parco,pistaBallo,servizioTelefono,televisione,tennisTavolo,ariaCondizionata,coperturaWifi,piscina,parcheggioCustodito,venditaAlimentiPropriaProduzione,trasportoClienti,bar,cassettaSicurezza,presaTelefonicaModem,spaccio,campiBocce,campoBeachVolley,campoCalcetto,campoPallavolo,attraccoNatanti,numeroBungalow,numeroDocce,numeroLavadini,numeroPiazzole
490,395629,Guest House o Affittacamere,Cleo,Via Cavour,136,41.896742,12.4957259,"",3,12,6,,6,,,"",,martacasacleo@gmail.com,"","",3402391805,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
491,395777,Guest House o Affittacamere,CLEOPATRA,Via Pellegrino Matteucci,41,41.872297,12.4815264,"",3,12,6,1,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
492,396870,Guest House o Affittacamere,CLODIN GUEST HOUSE O AFFITTACAMERE,Via Carlo Cattaneo,15,41.8971429,12.5011639,"",2,5,3,1,2,,,"",,ondagreca@alice.it,"","",3293123229,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
493,397483,Guest House o Affittacamere,co.sleep Guest House o Affittacamere,Via Boezio,6,41.9069976,12.4668363,"",2,10,4,,2,2,,"",,clementi18suites@gmail.com,"","",669420902,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
494,396766,Guest House o Affittacamere,COLA DI RIENZO INN - GUEST HOUSE,Via Cola di Rienzo,111,41.9083778,12.4661182,"",2,6,3,,3,,,"",,riccardopedone111@libero.it,"","",3271394144,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
495,397224,Guest House o Affittacamere,COLA DI RIENZO SUITE GUEST HOUSE O AFFITTACAMERE,Via Cola di Rienzo,111,41.9083778,12.4661182,"",3,10,5,1,3,1,,"",,info@romesuite.it,"","",664520904,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
496,395208,Guest House o Affittacamere,COLA SUITES APARTMENTS GUEST HOUSE O AFFITTACAMERE,Via Cola di Rienzo,163,41.9079909,12.4647126,"",1,6,2,,1,,1,"",,giovanni.dicristofaro@yahoo.it,"","",3883549859,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
497,397266,Guest House o Affittacamere,COLADIR GUEST HOUSE O AFFITTACAMERE,Via Paolo Emilio,7,41.9078677,12.4637422,"",2,12,6,,6,,,"",,coladirguesthouse@legalmail.it,"","",3425146590,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
498,396343,Guest House o Affittacamere,Colazione al Vaticano,Via della Stazione di San Pietro,40,41.8963816,12.4555905,"",3,10,5,,5,,,"",,colazionevaticano@gmail.com,"","",3388135081,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
499,395624,Guest House o Affittacamere,COLBAGI,Via Napoleone III,10,41.8974332,12.5011697,"",3,16,6,2,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
500,397572,Guest House o Affittacamere,COLFELICE ROOMS guest house o affittacamere,Via Colfelice,30,41.869236,12.531471,"",3,7,4,1,3,,,"",3890414312,info@bbcolfelice.it,b&b colfelice,"",3289087215,www.colfelicerooms.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
501,395931,Guest House o Affittacamere,COLLINA 24 SUITES GUEST HOUSE O AFFITTACAMERE,Via Collina,24,41.9081243,12.4977868,"",3,7,4,2,1,1,,"",,collina24@legalmail.it,"","",3884790762,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
502,394835,Guest House o Affittacamere,COLLINA 48 Guest House o Affittacamere,Via Collina,48,41.9087084,12.4974257,"",1,12,6,,6,,,"",,andrealuigiscala@gmail.com,"","",3337030075,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
503,396367,Guest House o Affittacamere,COLLINA INN,Via Collina,24,41.9081243,12.4977868,"",3,9,4,,3,1,,"",,collinainn@gmail.com,"","",664824386,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
504,397431,Guest House o Affittacamere,COLOMBO GUEST HOUSE,Via Maurice Ravel,347,41.7510611,12.3720147,"",3,5,4,3,1,,,"",,romanoservice@pec.it,"","",3280942130,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
505,395257,Guest House o Affittacamere,COLONNA 18,Via Vittoria Colonna,18,41.9050545,12.4723192,"",2,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
506,398028,Guest House o Affittacamere,COLONNA LUXURY SUITES,Via Marcantonio Colonna,28,41.9095772,12.4674143,"",3,10,5,,5,,,"",,info@colonnaluxurysuites.com,"","",3392723705,www.colonnaluxurysuites.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
507,396252,Guest House o Affittacamere,COLONNA SUITE DEI PRINCIPI,Via della Colonna Antonina,41,41.9003904,12.4792049,"",1,12,6,2,2,2,,"",3409466106,ruggero.rinaldin@gmail.com,"","",669208008,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
508,397552,Guest House o Affittacamere,COLONNA SUITE SRL,Via della Colonna Antonina,41,41.9003904,12.4792049,"",1,13,6,,5,1,,"",3282479522,info@colonnasuite.com,"","",669708008,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
509,397883,Guest House o Affittacamere,Colosseo accomodation room guest house o affittacamere,Via Labicana,72,41.8895396,12.5003895,"",3,6,3,,3,,,"",,topfloorcolosseo@gmail.com,"","",3408608431,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
510,396308,Guest House o Affittacamere,Colosseo Guest House o Affittacamere,Via di San Giovanni in Laterano,60,41.889508,12.4959014,"",3,9,4,,3,1,,"",,info@colosseoguesthouse.com,"","",3332229205,www.colosseoguesthouse.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
511,396545,Guest House o Affittacamere,COLOSSEO HOUSE GUEST HOUSE O AFFITTACAMERE,Via Labicana,92,41.8897354,12.4994349,"",2,10,4,,3,,1,"",,info@colosseo.house,colosseo house,colosseohouse,3277531144,www.colosseo.house,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
512,395412,Guest House o Affittacamere,COLOSSEO PANORAMA,Via Labicana,92,41.8897354,12.4994349,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
513,395663,Guest House o Affittacamere,COLOSSEO PANORAMIC ROOMS,Via Nicola Salvi,68,41.8914634,12.4927012,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
514,396514,Guest House o Affittacamere,COLOSSEO ROMA,Piazza Manfredo Fanti,19,41.8975209,12.503142,"",3,18,6,,1,4,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
515,395329,Guest House o Affittacamere,COLOSSEOINN,Via Carlo Botta,7,41.8911825,12.5012023,"",2,7,4,2,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
516,396450,Guest House o Affittacamere,COLOSSEUM B,Via Capo D'Africa,59,41.8882209,12.4975022,"",3,5,3,1,2,,,"",,info@bbrome.com,"","",677591862,http://bbrome.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
517,407193,Guest House o Affittacamere,Colosseum Boutique Guest House o Affittacamere,Viale Manzoni,13,41.8898125,12.506098,"",3,6,4,2,2,,,"",,84holding@gmail.com,"","",3755573032,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
518,408490,Guest House o Affittacamere,Colosseum Boutique Guest House o Affittacamere,Viale Manzoni,13,41.8898125,12.506098,"",3,6,4,2,2,,,"",,84holding@gmail.com,"","",3755573032,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
519,397719,Guest House o Affittacamere,COLOSSEUM LUXURY ROOM GUEST HOUSE O AFFITTACAMERE,Via Labicana,16,41.8894127,12.5028671,"",3,5,3,1,2,,,"",,colosseumroom@mail.com,"","",689346054,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
520,397554,Guest House o Affittacamere,COLOSSHOUSE GUEST HOUSE O AFFITTACAMERE,Via Ariosto,24,41.8903525,12.5046642,"",3,9,4,1,1,2,,"",,colosshouse@gmail.com,https://www.facebook.com/colosshouse/,https://www.instagram.com/colosshouse_guest_house/,3911103615,http://www.colosshouse.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
521,398603,Guest House o Affittacamere,COMFORT INN ROMA TERMINI GUEST HOUSE O AFFITTACAMERE,Via Vicenza,17,41.9041879,12.5045564,"",3,11,3,,1,1,,"",,geom.mastrobuono@gmail.com,"","",3298174352,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
522,395406,Guest House o Affittacamere,COMICS GUESTHOUSE,Viale Giulio Cesare,38,41.9120792,12.4681888,"",3,14,5,1,1,1,2,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
523,396271,Guest House o Affittacamere,CONDOTTI 29,Via dei Condotti,29,41.9048665,12.4800805,"",1,12,6,,6,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
524,408538,Guest House o Affittacamere,Condotti Suites Guest House o Affittacamere,Via dei Condotti,9,41.9055241,12.4817468,"",2,7,4,1,3,,,"",,e.novelli@hotmail.it,"","",3473085711,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
525,397057,Guest House o Affittacamere,conte house guest house o affittacamere,Via Merulana,191,41.8911842,12.5020904,"",3,12,6,1,4,1,,"",,contehousemerulana@gmail.com,"","",3276831639,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
526,396221,Guest House o Affittacamere,Conte Verde Suites Guest House o Affittacamere,Via Conte Verde,4,41.8937725,12.5061034,"",2,7,4,1,3,,,"",,soledad.diaz.us@gmail.com,"","",3423577264,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
527,396056,Guest House o Affittacamere,CONVIVIUM,Via Baccina,45,41.8950721,12.490081,"",3,14,6,,4,2,,"",,convivium2012@gmail.com,"","",689520076,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
528,395824,Guest House o Affittacamere,COPPEDE' ROYAL SUITES,Via Tronto,3,41.9198867,12.5039111,"",2,8,4,1,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
529,396426,Guest House o Affittacamere,CORAL GUEST HOUSE,Via Tibullo,13,41.9062024,12.462282,"",3,9,5,2,2,1,,"",,subiettosrls@gmail.com,"","",3284758150,www.coralguesthouse.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
530,395671,Guest House o Affittacamere,CORE DE ROMA SUITES,Lungotevere Raffaello Sanzio,2,41.8917334,12.4705967,"",2,6,4,2,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
531,395781,Guest House o Affittacamere,CORSO 12 guest house o affittacamere,Via del Corso,12,41.9092856,12.4770696,"",3,7,4,1,3,,,"",,a.lassalandra@groupevaladier.com,"","",3356081210,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
532,395351,Guest House o Affittacamere,CORSO 37,Via del Corso,37,41.9083707,12.4773925,"",2,4,2,,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
533,396724,Guest House o Affittacamere,Corso Boutique Luxury Rooms Guest House o Affittacamere,Via del Corso,504,41.9083236,12.4772484,"",3,13,6,,5,1,,"",,info@cbhotelroma.com,"","",693575936,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
534,395160,Guest House o Affittacamere,CORSO GRAND SUITE guest house o affittacamere,Via del Corso,117,41.9055325,12.4785868,"",1,14,6,1,3,1,1,"",,info@corsograndsuite.it,"","",6899017157,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
535,395764,Guest House o Affittacamere,CORSO SUITE,Via del Corso,112,41.9057068,12.4785619,"",3,11,5,,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
536,394848,Guest House o Affittacamere,Corso Suite 107 Guest House o Affittacamere,Via del Corso,107,41.9058536,12.4785262,"",3,7,4,1,3,,,"",3209475975,info@corsosuite107.com,"","",645551762,www.corsosuite107.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
537,395783,Guest House o Affittacamere,CORSO VITTORIO 308,Corso Vittorio Emanuele II,308,41.8995837,12.4662105,"",1,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
538,397369,Guest House o Affittacamere,COSTANCY ROOMS,Via Merulana,61,41.8930968,12.5014833,"",3,6,3,1,1,1,,"",3510126463,sealsreerajib@legalmail.it,"","",3510126463,http://booking,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
539,395133,Guest House o Affittacamere,COTE ROME 1888,Via Daniele Manin,58 A,41.8989442,12.4993101,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
540,407468,Guest House o Affittacamere,Cozy luxury room a San Pietro GUEST HOUSE O AFFITTACAMERE,Via di Monte del Gallo,62,41.8960474,12.4517205,"",3,4,2,,2,,,"",,cozyluxuryroomasanpietro@gmail.com,"","",3281234488,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
541,404133,Guest House o Affittacamere,COZY LUXURY ROOM AL PANTHEON GUEST HOUSE O AFFITTACAMERE,Via di Pi di Marmo,16,41.8976531,12.4791741,"",3,11,5,1,2,2,,"",,cozyluxuryroomalpantheon@gmail.com,"","",3281234488,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
542,397303,Guest House o Affittacamere,COZY LUXURY ROOM TURATI GUEST HOUSE O AFFITTACAMERE,Via Filippo Turati,23,41.8986693,12.5012066,"",3,5,3,1,2,,,"",,cozyluxuryroomturati@gmail.com,"","",3281234488,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
543,404356,Guest House o Affittacamere,CROMA GUEST HOUSE O AFFITTACAMERE,Via Aurelia,465,41.8983552,12.4281473,"",1,9,5,1,4,,,"",,mtabarini.90@gmail.com,"","",3807576007,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
544,407710,Guest House o Affittacamere,CROMA GUEST HOUSE O AFFITTACAMERE,Via Aurelia,465,41.8983552,12.4281473,"",2,9,5,1,4,,,"",3807576007,mtabarini.90@gmail.com,"","",3807576007,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
545,395538,Guest House o Affittacamere,CROSSING CONDOTTI,Via Mario De Fiori,28,41.9057551,12.4809555,"",3,10,5,,5,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
546,395083,Guest House o Affittacamere,CROSSING ROMA 1,Via Merulana,139,41.887783,12.504455,"",3,9,5,1,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
547,396916,Guest House o Affittacamere,CROSTI ROOMS,Via Castelfidardo,56,41.9062454,12.5014398,"",2,6,4,2,2,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
548,396098,Guest House o Affittacamere,CROSTI SUITES guest house o affittacamere,Via Castelfidardo,56,41.9062454,12.5014398,"",3,7,4,1,3,,,"",,ristoroma90srl@pec.it,"","",3355383760,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
549,394993,Guest House o Affittacamere,CRYSTAL,Via Tuscolana,695,41.8619951,12.5541289,"",2,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
550,396770,Guest House o Affittacamere,CUNABU APARTMENTS GIOLITTI GUEST HOUSE O AFFITTACAMERE,Via Giovanni Giolitti,255,41.8972358,12.5056655,"",3,4,3,2,1,,,"",,concierge@cunabu.com,"","",3519324679,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
551,396650,Guest House o Affittacamere,CUNABU APARTMENTS GUEST HOUSE O AFFITTACAMER,Via Giovanni Giolitti,255,41.8972358,12.5056655,"",3,5,3,2,,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
552,400536,Guest House o Affittacamere,CUNABU EMILIO - GUEST HOUSE O AFFITTACAMERE,Via Paolo Emilio,57,41.9093837,12.4629133,"",3,13,6,1,3,2,,"",,concierge@cunabu.com,"","",3519324679,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
553,403413,Guest House o Affittacamere,CUNABU URBANO 5 - GUEST HOUSE O AFFITTACAMERE,Via Rattazzi,65,41.8981368,12.504037,"",3,8,3,,1,2,2,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
554,400630,Guest House o Affittacamere,CUNABU URBANO - GUEST HOUSE O AFFITTACAMERE,Via Rattazzi,65,41.8981368,12.504037,"",3,9,6,4,1,1,,"",,concierge@cunabu.com,"","",3519324679,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
555,395802,Guest House o Affittacamere,D&D LUXURY HOUSE,Piazza dell'Indipendenza,5,41.9050109,12.5028613,"",3,9,5,1,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
556,395426,Guest House o Affittacamere,D.M. LUXURY SUITES,Via Giacomo Medici,1,41.8877394,12.4643689,"",2,11,5,,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
557,395801,Guest House o Affittacamere,D.R. ROME SPANISH LUXURY SUITES,Via Frattina,46,41.9040523,12.4809845,"",3,14,6,1,3,1,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
558,395254,Guest House o Affittacamere,DA ME SUITES AFFITTACAMERE,Via Maria Adelaide,12,41.9107396,12.4742006,"",3,14,6,,4,2,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
559,395800,Guest House o Affittacamere,DA.SI. ROOMS DI ARABIA DANIELE,Via Giuseppe Benedetto Dusmet,12,41.9227916,12.4183183,"",2,3,3,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
560,396283,Guest House o Affittacamere,DA VINCI guest house o affittacamere,Via Carlo Alberto,26,41.8958858,12.5023191,"",3,7,4,1,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
561,407711,Guest House o Affittacamere,DA VINCI relais GUEST HOUSE O AFFITTACAMERE,Via Gregorio VII,278,41.8962096,12.440104,"",3,7,3,,2,1,,"",,imode6@gmail.com,"","",3467277956,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
562,397208,Guest House o Affittacamere,Dahlia Rossa Guest House o Affittacamere/Guest House o Affittacamere Dahlia Rossa,Via Napoleone III,39,41.8967767,12.5017915,"",2,2,2,2,,,,"",,dhalimdmuhit@gmail.com,"","",3780601035,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
563,396457,Guest House o Affittacamere,DALMATI GUEST HOUSE,Via dei Dalmati,9,41.899557,12.515606,"",3,18,6,,,6,,"",,info@prosperoconsulting.it,"","",3933681955,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
564,394994,Guest House o Affittacamere,DAMA guest house o affittacamere,Via Milazzo,42,41.9031208,12.5059294,"",2,12,5,,3,2,,"",,giannidilaudo@yahoo.it,"","",3476647761,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
565,397257,Guest House o Affittacamere,Daniel rooms guest house o affittacamere,Via Palestro,56,41.9046592,12.5047791,"",3,15,5,,,5,,"",,hoquealamin@pec.it,"","",3892553377,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
566,394857,Guest House o Affittacamere,DANIELE MANIN GUEST HOUSE O AFFITTACAMERE,Via Daniele Manin,69,41.898967,12.498988,"",3,8,3,,2,,1,"",,daniele@haiwais.com,"","",3517832210,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
567,395371,Guest House o Affittacamere,DANIKA'S ROOMS,Via Carlo Cattaneo,23,41.8975665,12.5015752,"",3,21,5,,,1,2,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
568,396744,Guest House o Affittacamere,danika's rooms annex,Via Carlo Cattaneo,22,41.8987012,12.50244,"",3,7,2,,,1,1,"",,wheninromeaccommodation@gmail.com,"","",6491285,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
569,397984,Guest House o Affittacamere,DANY GUEST HOUSE O AFFITTACAMERE,Piazza di Santa Maria Maggiore,12,41.8968079,12.4989969,"",2,10,6,3,2,1,,"",34099047954,gemmapalombi@gmail.com,"","",3409904795,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
570,397490,Guest House o Affittacamere,DARE,Via Giovanni Giolitti,239,41.8973822,12.505407,"",3,5,3,2,,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
571,395086,Guest House o Affittacamere,DE GUESTIBUS,Via Tuscolana,1256,41.8563425,12.5627222,"",3,12,6,1,4,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
572,397229,Guest House o Affittacamere,DE LUXE PAPI,Via dei Gracchi,161,41.9083392,12.4642597,"",3,12,6,,6,,,"",,relaisdeipapi@yahoo.it,"","",3385829503,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
573,395420,Guest House o Affittacamere,DE SANTIS HOLIDAYS,Via Labico,114,41.883618,12.5472874,"",2,10,3,,1,,2,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
574,394873,Guest House o Affittacamere,DEA ROME SUITES SRLS GUEST HOUSE O AFFITTACAMERE,Via Antonio Salandra,6,41.9056233,12.4954563,"",3,8,4,,4,,,"",,teansoccoop@gmail.com,"","",3491241004,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
575,396231,Guest House o Affittacamere,debora's home,Via Giuseppe Ferrari,11,41.9138069,12.4644299,"",2,9,4,,3,1,,"",3917251733,info@ferrarihome.it,"","",696048960,www.ferrarihome.it,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
576,396985,Guest House o Affittacamere,DEL FALCO BOUTIQUES ROOMS GUEST HOUSE O AFFITTACAMERE,Via del Falco,33,41.9048195,12.4594422,"",2,6,3,,3,,,"",3280061382,info@delfalcoroma.com,"","",66833698,www.delfalcoroma.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
577,394954,Guest House o Affittacamere,DEL FALCO GUEST HOUSE O AFFITTACAMERE,Via del Falco,33,41.9048195,12.4594422,"",2,6,3,,3,,,"",,info@rosary.it,"","",3280061382,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
578,397106,Guest House o Affittacamere,DELLA CROCE LUXURY HOME GUEST HOUSE O AFFITTACAMERE,Via della Croce,56,41.9060021,12.4785419,"",2,7,4,1,3,,,"",,nareshroma@gmail.com,"","",808669180,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
579,395037,Guest House o Affittacamere,DELLA VITE DREAM SUOTES GUEST HOUSE O AFFITTACAMERE,Via della Vite,54,41.9039767,12.4816419,"",3,9,4,,3,1,,"",,info@dellavitedreamsuites.com,"","",3468341915,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
580,395374,Guest House o Affittacamere,DELSI SUITES,Via della Vite,14,41.9034096,12.4799119,"",3,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
581,397017,Guest House o Affittacamere,demetra guest house o affittacamere,Via Appia Nuova,165,41.8810374,12.5154153,"",2,9,4,,3,1,,"",3332222385,info@demetraguesthouse.com,"","",693562244,www.demetraguesthouse.com,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
582,395665,Guest House o Affittacamere,DEMI'S HOME,Via della Cava Aurelia,96,41.894697,12.4503039,"",3,10,4,,3,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
583,396072,Guest House o Affittacamere, DEMMA  GUEST HOUSE O AFFITTACAMERE,Via Giuseppe Gregoraci,15,41.8434723,12.5982432,"",3,3,2,1,1,,,"",,bnb.laromanina@gmail.com,"","",3485530075,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
584,396192,Guest House o Affittacamere,Denominazione Roma D'Amore Benessere e Relax Guest House o Affittacamere,Via Appia Nuova,261,41.8788651,12.5183376,"",1,4,2,,2,,,"",,baronisimoneitalia@gmail.com,"","",39397420526,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
585,395307,Guest House o Affittacamere,DESEO ELITE guest house o affittacamere,Via Palestro,3,41.9080055,12.500251,"",3,9,5,2,2,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
586,397970,Guest House o Affittacamere,DESEO EXECUTIVE guest house o affittacamere,Via Palestro,3,41.9080055,12.500251,"",3,8,4,,4,,,"",,info@deseohome.com,"","",696526931,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
587,397580,Guest House o Affittacamere,DESEO EXPRESS guest house o affittacamere,Via Palestro,3,41.9080055,12.500251,"",2,9,6,3,3,,,"",,amministrazione@deseohome.com,"","",696526931,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
588,395610,Guest House o Affittacamere,DESEO HOME,Via Palestro,3,41.9080055,12.500251,"",2,10,5,1,3,1,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
589,395643,Guest House o Affittacamere,DESEO SUITE,Via Palestro,3,41.9080055,12.500251,"",2,8,4,,4,,,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
590,397540,Guest House o Affittacamere,DESIGN 18 CHARMING ROOMS GUEST HOUSE O AFFITTACAMERE,Via Muzio Clementi,18,41.9056833,12.4720208,"",3,9,5,1,4,,,"",3332398477,design18charmingrooms@gmail.com,"","",633220055,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
591,395712,Guest House o Affittacamere,DESIGN 2 ART PIE',Via di Pi di Marmo,18,41.8977499,12.4792848,"",3,10,4,,3,,1,"",,"","","",,"",,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
